loaded_at;fixed acidity;quality;chlorides;pH;citric acid;residual sugar;sulphates;wine_id;volatile acidity;total sulfur dioxide;density;free sulfur dioxide;alcohol
2024-07-18T09:10:29.271741+UTC;12.3;5;0.089;3.19;0.49;2.2;0.44;700353881;0.5;14.0;1.0002;5.0;9.6
2024-07-18T09:10:29.271741+UTC;12.3;5;0.089;3.19;0.49;2.2;0.44;700353881;0.5;14.0;1.0002;5.0;9.6
2024-07-18T09:10:29.271741+UTC;11.7;5;0.083;3.19;0.49;2.2;0.43;1793177889;0.49;15.0;1.0;5.0;9.2
2024-07-18T09:10:29.271741+UTC;12.0;7;0.074;2.98;0.49;1.9;0.66;1372205733;0.28;21.0;0.9976;10.0;9.9
2024-07-18T09:10:29.271741+UTC;11.8;7;0.093;3.3;0.49;3.4;0.76;905423040;0.33;80.0;1.0002;54.0;10.7
2024-07-18T09:10:29.271741+UTC;7.6;6;0.091;3.47;0.24;2.4;0.66;1766770835;0.51;38.0;0.998;8.0;9.6
2024-07-18T09:10:29.271741+UTC;11.1;7;0.094;3.12;0.49;2.7;1.02;1159877478;0.31;47.0;0.9986;16.0;10.6
2024-07-18T09:10:29.271741+UTC;7.3;5;0.108;3.26;0.24;1.9;0.59;3951196327;0.73;102.0;0.9967;18.0;9.3
2024-07-18T09:10:29.271741+UTC;5.0;8;0.06;3.72;0.24;2.0;0.74;2808217320;0.42;50.0;0.9917;19.0;14.0
2024-07-18T09:10:29.271741+UTC;10.2;7;0.059;3.05;0.49;2.6;0.74;2967033607;0.29;13.0;0.9976;5.0;10.5
2024-07-18T09:10:29.271741+UTC;9.0;5;0.084;3.35;0.49;2.6;0.57;2481709559;0.45;75.0;0.9987;21.0;9.7
2024-07-18T09:10:29.271741+UTC;6.6;6;0.07;3.12;0.49;1.7;0.5;125433172;0.39;149.0;0.9922;23.0;11.5
2024-07-18T09:10:29.271741+UTC;9.0;5;0.084;3.35;0.49;2.6;0.57;2481709559;0.45;75.0;0.9987;21.0;9.7
2024-07-18T09:10:29.271741+UTC;9.9;5;0.094;3.29;0.58;3.5;0.58;1273244420;0.49;43.0;1.0004;9.0;9.0
2024-07-18T09:10:29.271741+UTC;7.9;5;0.096;3.4;0.17;2.6;0.53;2714895953;0.72;38.0;0.9978;20.0;9.5
2024-07-18T09:10:29.271741+UTC;8.9;5;0.086;3.27;0.41;7.9;0.57;2170359365;0.595;109.0;0.9998;30.0;9.3
2024-07-18T09:10:29.271741+UTC;12.4;6;0.059;3.04;0.51;2.0;0.6;1287317671;0.4;24.0;0.9994;6.0;9.3
2024-07-18T09:10:29.271741+UTC;11.9;6;0.071;3.09;0.58;1.9;0.63;1840168292;0.58;18.0;0.998;5.0;10.0
2024-07-18T09:10:29.271741+UTC;8.5;6;0.078;3.2;0.18;2.1;0.48;2337330614;0.585;30.0;0.9967;5.0;9.8
2024-07-18T09:10:29.271741+UTC;12.7;6;0.082;3.0;0.45;2.3;0.7;1571358167;0.59;22.0;1.0;11.0;9.3
2024-07-18T09:10:29.271741+UTC;8.2;4;0.088;3.26;0.27;2.1;0.47;3032403356;0.915;23.0;0.9962;7.0;10.0
2024-07-18T09:10:29.271741+UTC;13.2;6;0.071;3.1;0.52;2.2;0.56;1135608556;0.46;35.0;1.0006;12.0;9.0
2024-07-18T09:10:29.271741+UTC;7.7;5;0.081;3.3;0.0;2.6;0.52;2876518184;0.835;14.0;0.9975;6.0;9.3
2024-07-18T09:10:29.271741+UTC;13.2;6;0.071;3.1;0.52;2.2;0.56;1135608556;0.46;35.0;1.0006;12.0;9.0
2024-07-18T09:10:29.271741+UTC;8.3;6;0.096;3.17;0.13;2.9;0.62;945375861;0.58;63.0;0.9984;14.0;9.1
2024-07-18T09:10:29.271741+UTC;8.3;6;0.085;3.31;0.13;2.6;0.59;3895463542;0.6;24.0;0.9984;6.0;9.2
2024-07-18T09:10:29.271741+UTC;9.4;7;0.072;3.34;0.48;4.6;0.79;3807051587;0.41;20.0;0.9973;10.0;12.2
2024-07-18T09:10:29.271741+UTC;8.8;6;0.092;3.31;0.41;3.3;0.53;3368358431;0.48;52.0;0.9982;26.0;10.5
2024-07-18T09:10:29.271741+UTC;10.1;6;0.11;3.32;0.37;5.1;0.64;2137968042;0.65;65.0;1.0026;11.0;10.4
2024-07-18T09:10:29.271741+UTC;6.3;6;0.075;3.56;0.19;3.2;0.52;153651892;0.36;39.0;0.9956;15.0;12.7
2024-07-18T09:10:29.271741+UTC;8.8;5;0.083;3.39;0.54;2.5;0.54;4226691839;0.24;57.0;0.9983;25.0;9.2
2024-07-18T09:10:29.271741+UTC;13.2;5;0.081;2.98;0.55;2.7;0.54;1104641128;0.38;16.0;1.0006;5.0;9.4
2024-07-18T09:10:29.271741+UTC;7.5;6;0.077;3.32;0.0;2.4;0.6;3012718270;0.64;29.0;0.9965;18.0;10.0
2024-07-18T09:10:29.271741+UTC;8.2;5;0.058;3.26;0.38;1.5;0.74;2659114961;0.39;29.0;0.9962;10.0;9.8
2024-07-18T09:10:29.271741+UTC;9.2;6;0.148;2.87;0.18;2.2;1.36;2210399343;0.755;103.0;0.9969;10.0;10.2
2024-07-18T09:10:29.271741+UTC;9.6;5;0.079;3.5;0.5;2.3;0.57;1686221685;0.6;71.0;0.9997;28.0;9.7
2024-07-18T09:10:29.271741+UTC;9.6;5;0.079;3.5;0.5;2.3;0.57;1686221685;0.6;71.0;0.9997;28.0;9.7
2024-07-18T09:10:29.271741+UTC;11.5;6;0.079;3.03;0.51;2.2;0.93;2739576940;0.31;28.0;0.9982;14.0;9.8
2024-07-18T09:10:29.271741+UTC;11.4;5;0.122;3.13;0.5;2.7;0.7;4094478273;0.46;17.0;1.0006;4.0;10.2
2024-07-18T09:10:29.271741+UTC;11.3;5;0.088;3.09;0.41;2.3;0.8;2180338495;0.37;16.0;0.9988;6.0;9.3
2024-07-18T09:10:29.271741+UTC;8.3;5;0.076;3.27;0.24;3.4;0.61;732826936;0.54;112.0;0.9976;16.0;9.4
2024-07-18T09:10:29.271741+UTC;8.2;5;0.078;3.28;0.23;3.4;0.62;3882512171;0.56;104.0;0.9976;14.0;9.4
2024-07-18T09:10:29.271741+UTC;10.0;5;0.08;3.13;0.22;1.9;0.55;1416832058;0.58;32.0;0.9974;9.0;9.5
2024-07-18T09:10:29.271741+UTC;7.9;6;0.077;3.49;0.25;2.9;0.96;236863346;0.51;45.0;0.9974;21.0;12.1
2024-07-18T09:10:29.271741+UTC;6.8;5;0.124;3.46;0.0;5.6;0.72;1019637730;0.69;58.0;0.9997;21.0;10.2
2024-07-18T09:10:29.271741+UTC;6.8;5;0.124;3.46;0.0;5.6;0.72;1019637730;0.69;58.0;0.9997;21.0;10.2
2024-07-18T09:10:29.271741+UTC;8.8;5;0.098;3.36;0.29;2.2;0.49;3531093281;0.6;15.0;0.9988;5.0;9.1
2024-07-18T09:10:29.271741+UTC;8.8;5;0.098;3.36;0.29;2.2;0.49;3531093281;0.6;15.0;0.9988;5.0;9.1
2024-07-18T09:10:29.271741+UTC;8.7;6;0.097;3.27;0.26;2.5;0.6;3702876787;0.54;31.0;0.9976;7.0;9.3
2024-07-18T09:10:29.271741+UTC;7.6;5;0.111;3.21;0.23;2.3;0.61;628451262;0.685;84.0;0.9964;20.0;9.3
2024-07-18T09:10:29.271741+UTC;8.7;6;0.097;3.27;0.26;2.5;0.6;3702876787;0.54;31.0;0.9976;7.0;9.3
2024-07-18T09:10:29.271741+UTC;10.4;5;0.105;3.25;0.54;2.7;0.63;3904841581;0.28;19.0;0.9988;5.0;9.5
2024-07-18T09:10:29.271741+UTC;7.6;6;0.087;3.32;0.14;3.0;0.57;1850503155;0.41;43.0;0.9964;21.0;10.5
2024-07-18T09:10:29.271741+UTC;10.1;4;0.105;3.43;0.22;3.4;0.64;941133146;0.935;86.0;1.001;11.0;11.3
2024-07-18T09:10:29.271741+UTC;7.9;5;0.073;3.27;0.21;1.9;0.58;2679344043;0.35;102.0;0.9964;46.0;9.5
2024-07-18T09:10:29.271741+UTC;8.7;5;0.065;3.27;0.0;1.4;0.55;3152809252;0.84;33.0;0.9954;24.0;9.7
2024-07-18T09:10:29.271741+UTC;9.6;5;0.086;3.24;0.28;2.4;0.53;4052809216;0.88;147.0;0.9979;30.0;9.4
2024-07-18T09:10:29.271741+UTC;9.5;5;0.084;3.24;0.27;2.3;0.53;2129294355;0.885;145.0;0.9978;31.0;9.4
2024-07-18T09:10:29.271741+UTC;7.7;7;0.143;3.35;0.12;2.2;0.65;4120224279;0.915;23.0;0.9964;7.0;10.2
2024-07-18T09:10:29.271741+UTC;8.9;6;0.067;3.18;0.35;1.9;1.36;2770490170;0.29;57.0;0.997;25.0;10.3
2024-07-18T09:10:29.271741+UTC;9.9;5;0.071;3.39;0.45;2.3;0.62;4288270458;0.54;40.0;0.9991;16.0;9.4
2024-07-18T09:10:29.271741+UTC;9.5;5;0.071;3.46;0.44;2.3;0.63;1024474328;0.59;68.0;0.9992;21.0;9.5
2024-07-18T09:10:29.271741+UTC;9.9;5;0.071;3.39;0.45;2.3;0.62;4288270458;0.54;40.0;0.9991;16.0;9.4
2024-07-18T09:10:29.271741+UTC;9.5;5;0.071;3.46;0.44;2.3;0.63;1024474328;0.59;68.0;0.9992;21.0;9.5
2024-07-18T09:10:29.271741+UTC;9.9;5;0.071;3.39;0.45;2.3;0.62;4288270458;0.54;40.0;0.9991;16.0;9.4
2024-07-18T09:10:29.271741+UTC;7.8;7;0.115;3.37;0.1;6.0;0.69;2444486967;0.64;11.0;0.9984;5.0;10.1
2024-07-18T09:10:29.271741+UTC;7.3;5;0.107;3.4;0.05;3.6;0.63;3054945005;0.67;20.0;0.9972;6.0;10.1
2024-07-18T09:10:29.271741+UTC;8.3;4;0.07;3.32;0.01;2.2;0.58;3165755632;0.845;14.0;0.9967;5.0;11.0
2024-07-18T09:10:29.271741+UTC;8.7;7;0.066;3.33;0.3;2.8;0.67;1458378334;0.48;28.0;0.9964;10.0;11.2
2024-07-18T09:10:29.271741+UTC;6.7;6;0.068;3.16;0.27;8.6;0.57;401722401;0.42;148.0;0.9948;24.0;11.3
2024-07-18T09:10:29.271741+UTC;10.7;5;0.106;2.89;0.39;2.2;0.5;3475886463;0.43;32.0;0.9986;8.0;9.6
2024-07-18T09:10:29.271741+UTC;9.8;5;0.104;3.41;0.25;2.5;0.67;619847246;0.88;155.0;1.001;35.0;11.2
2024-07-18T09:10:29.271741+UTC;15.9;5;0.096;2.98;0.65;7.5;0.84;2346649137;0.36;71.0;0.9976;22.0;14.9
2024-07-18T09:10:29.271741+UTC;9.4;6;0.079;3.12;0.59;2.8;0.54;338243107;0.33;30.0;0.9976;9.0;12.0
2024-07-18T09:10:29.271741+UTC;8.6;5;0.074;3.08;0.47;2.4;0.46;3571872686;0.47;29.0;0.9979;7.0;9.5
2024-07-18T09:10:29.271741+UTC;9.7;5;0.087;3.14;0.17;2.9;0.61;734021224;0.55;53.0;1.0004;20.0;9.4
2024-07-18T09:10:29.271741+UTC;10.7;5;0.106;2.89;0.39;2.2;0.5;3475886463;0.43;32.0;0.9986;8.0;9.6
2024-07-18T09:10:29.271741+UTC;12.0;7;0.073;2.92;0.59;1.4;0.68;1838401827;0.5;42.0;0.998;23.0;10.5
2024-07-18T09:10:29.271741+UTC;7.2;6;0.074;3.32;0.07;1.4;0.81;1504535638;0.52;20.0;0.9973;5.0;9.6
2024-07-18T09:10:29.271741+UTC;7.1;4;0.096;3.41;0.02;4.4;0.57;482801606;0.84;13.0;0.997;5.0;11.0
2024-07-18T09:10:29.271741+UTC;7.2;6;0.074;3.32;0.07;1.4;0.81;1504535638;0.52;20.0;0.9973;5.0;9.6
2024-07-18T09:10:29.271741+UTC;7.5;5;0.08;3.31;0.31;1.6;0.64;2119447332;0.42;42.0;0.9978;15.0;9.0
2024-07-18T09:10:29.271741+UTC;7.2;6;0.076;3.36;0.06;1.6;0.7;2915018575;0.57;27.0;0.9972;9.0;9.6
2024-07-18T09:10:29.271741+UTC;10.1;6;0.05;3.04;0.46;1.8;0.79;1515813107;0.28;13.0;0.9974;5.0;10.2
2024-07-18T09:10:29.271741+UTC;12.1;5;0.092;3.03;0.52;2.0;0.66;4123977673;0.4;54.0;1.0;15.0;10.2
2024-07-18T09:10:29.271741+UTC;9.4;5;0.084;3.14;0.14;2.0;0.56;1518824004;0.59;48.0;0.9981;25.0;9.7
2024-07-18T09:10:29.271741+UTC;8.3;6;0.222;3.18;0.36;1.8;0.6;974517178;0.49;16.0;0.998;6.0;9.5
2024-07-18T09:10:29.271741+UTC;11.3;6;0.082;2.94;0.45;2.0;0.66;902334297;0.34;15.0;0.9988;6.0;9.2
2024-07-18T09:10:29.271741+UTC;10.0;5;0.059;3.15;0.43;2.3;0.57;2954893595;0.73;31.0;0.9966;15.0;11.0
2024-07-18T09:10:29.271741+UTC;11.3;6;0.082;2.94;0.45;2.0;0.66;902334297;0.34;15.0;0.9988;6.0;9.2
2024-07-18T09:10:29.271741+UTC;6.9;5;0.083;3.26;0.24;2.5;0.58;2122933899;0.4;45.0;0.9959;30.0;10.0
2024-07-18T09:10:29.271741+UTC;8.2;5;0.074;3.2;0.21;1.7;0.52;971451431;0.73;13.0;0.9968;5.0;9.5
2024-07-18T09:10:29.271741+UTC;9.8;5;0.079;3.15;0.34;2.0;0.53;317246025;1.24;151.0;0.998;32.0;9.5
2024-07-18T09:10:29.271741+UTC;8.2;5;0.074;3.2;0.21;1.7;0.52;971451431;0.73;13.0;0.9968;5.0;9.5
2024-07-18T09:10:29.271741+UTC;10.8;6;0.084;3.08;0.41;2.2;0.67;2250300452;0.4;17.0;0.9984;7.0;9.3
2024-07-18T09:10:29.271741+UTC;9.3;5;0.064;3.26;0.39;2.2;0.65;2065746680;0.41;31.0;0.9984;12.0;10.2
2024-07-18T09:10:29.271741+UTC;10.8;6;0.084;3.08;0.41;2.2;0.67;2250300452;0.4;17.0;0.9984;7.0;9.3
2024-07-18T09:10:29.271741+UTC;8.6;5;0.084;3.4;0.11;2.3;0.48;2574793981;0.8;31.0;0.9979;12.0;9.9
2024-07-18T09:10:29.271741+UTC;8.3;5;0.081;3.48;0.1;2.6;0.53;831344854;0.78;87.0;0.9983;45.0;10.0
2024-07-18T09:10:29.271741+UTC;10.8;5;0.06;3.13;0.45;3.3;0.54;1114387517;0.26;49.0;0.9972;20.0;9.6
2024-07-18T09:10:29.271741+UTC;13.3;5;0.07;3.06;0.58;1.9;0.49;3733689300;0.43;40.0;1.0004;15.0;9.0
2024-07-18T09:10:29.271741+UTC;8.0;6;0.094;3.21;0.23;2.2;0.49;2063280113;0.45;29.0;0.9962;16.0;10.2
2024-07-18T09:10:29.271741+UTC;8.5;5;0.078;3.33;0.31;2.25;0.54;3536975656;0.46;58.0;0.998;32.0;9.8
2024-07-18T09:10:29.271741+UTC;8.1;5;0.059;3.37;0.23;2.6;0.56;2578964972;0.78;15.0;0.997;5.0;11.3
2024-07-18T09:10:29.271741+UTC;9.8;5;0.078;3.25;0.32;2.3;0.48;1567132810;0.98;152.0;0.998;35.0;9.4
2024-07-18T09:10:29.271741+UTC;8.1;5;0.059;3.37;0.23;2.6;0.56;2578964972;0.78;15.0;0.997;5.0;11.3
2024-07-18T09:10:29.271741+UTC;7.1;5;0.07;3.44;0.18;1.8;0.6;2767236358;0.65;40.0;0.997;13.0;9.1
2024-07-18T09:10:29.271741+UTC;9.1;5;0.095;3.28;0.23;3.1;0.59;430181041;0.64;38.0;0.9998;13.0;9.7
2024-07-18T09:10:29.271741+UTC;7.7;5;0.039;3.4;0.04;1.6;0.47;2729846266;0.66;9.0;0.9962;4.0;9.4
2024-07-18T09:10:29.271741+UTC;8.1;5;0.157;3.3;0.48;1.8;1.05;3406294722;0.38;17.0;0.9976;5.0;9.4
2024-07-18T09:10:29.271741+UTC;7.4;3;0.097;3.63;0.0;4.25;0.54;2757392368;1.185;14.0;0.9966;5.0;10.7
2024-07-18T09:10:29.271741+UTC;9.2;5;0.087;3.48;0.24;2.6;0.54;55496838;0.92;93.0;0.9998;12.0;9.8
2024-07-18T09:10:29.271741+UTC;8.6;5;0.422;3.03;0.51;2.0;1.17;1984855535;0.49;62.0;0.9979;16.0;9.0
2024-07-18T09:10:29.271741+UTC;9.0;5;0.084;3.32;0.32;2.8;0.62;2781591122;0.48;122.0;0.9984;21.0;9.4
2024-07-18T09:10:29.271741+UTC;9.0;5;0.084;3.31;0.31;2.7;0.61;1631646363;0.47;125.0;0.9984;24.0;9.4
2024-07-18T09:10:29.271741+UTC;5.1;6;0.034;3.9;0.02;1.3;0.62;1462386977;0.47;44.0;0.9921;18.0;12.8
2024-07-18T09:10:29.271741+UTC;7.0;6;0.066;3.47;0.02;2.1;0.67;2710323918;0.65;25.0;0.9972;8.0;9.5
2024-07-18T09:10:29.271741+UTC;7.0;6;0.066;3.47;0.02;2.1;0.67;2710323918;0.65;25.0;0.9972;8.0;9.5
2024-07-18T09:10:29.271741+UTC;9.4;5;0.087;3.31;0.28;3.2;0.53;321952096;0.615;72.0;1.0001;18.0;9.7
2024-07-18T09:10:29.271741+UTC;11.8;6;0.071;3.11;0.55;2.1;0.62;1400684634;0.38;19.0;0.9986;5.0;10.8
2024-07-18T09:10:29.271741+UTC;10.6;6;0.076;3.08;0.43;2.9;0.57;1760660340;1.02;88.0;0.9984;26.0;10.1
2024-07-18T09:10:29.271741+UTC;7.0;6;0.066;3.47;0.02;2.1;0.67;2710323918;0.65;25.0;0.9972;8.0;9.5
2024-07-18T09:10:29.271741+UTC;7.0;6;0.067;3.47;0.02;2.1;0.67;2916603450;0.64;23.0;0.997;9.0;9.4
2024-07-18T09:10:29.271741+UTC;7.5;4;0.073;3.32;0.48;2.6;0.7;3741385183;0.38;84.0;0.9972;22.0;9.6
2024-07-18T09:10:29.271741+UTC;9.1;4;0.078;3.29;0.04;1.6;0.54;3885767729;0.765;14.0;0.998;4.0;9.7
2024-07-18T09:10:29.271741+UTC;8.4;5;0.073;3.37;0.15;6.0;0.49;2406150362;1.035;54.0;0.999;11.0;9.9
2024-07-18T09:10:29.271741+UTC;7.0;5;0.093;3.4;0.08;2.0;0.47;1720413840;0.78;19.0;0.9956;10.0;10.0
2024-07-18T09:10:29.271741+UTC;7.4;5;0.077;3.37;0.19;3.0;0.51;3442744588;0.49;37.0;0.9966;16.0;10.5
2024-07-18T09:10:29.271741+UTC;7.8;6;0.068;3.34;0.12;2.5;0.61;2264782792;0.545;35.0;0.996;11.0;11.6
2024-07-18T09:10:29.271741+UTC;9.7;6;0.062;3.27;0.47;1.6;0.66;2376458716;0.31;33.0;0.9983;13.0;10.0
2024-07-18T09:10:29.271741+UTC;10.6;5;0.08;3.06;0.43;2.8;0.57;4077042563;1.025;84.0;0.9985;21.0;10.1
2024-07-18T09:10:29.271741+UTC;8.9;5;0.093;3.38;0.34;3.0;0.61;631777875;0.565;112.0;0.9998;16.0;9.5
2024-07-18T09:10:29.271741+UTC;8.7;5;0.084;3.36;0.0;3.2;0.45;1294724401;0.69;33.0;0.9992;13.0;9.4
2024-07-18T09:10:29.271741+UTC;8.0;5;0.075;3.34;0.36;2.3;0.46;1863766024;0.43;48.0;0.9976;10.0;9.4
2024-07-18T09:10:29.271741+UTC;9.9;5;0.078;3.28;0.28;2.6;0.51;2373237117;0.74;77.0;0.998;21.0;9.8
2024-07-18T09:10:29.271741+UTC;7.2;6;0.069;3.29;0.18;2.7;0.48;4038461305;0.49;34.0;0.9967;13.0;9.2
2024-07-18T09:10:29.271741+UTC;8.0;5;0.075;3.34;0.36;2.3;0.46;1863766024;0.43;48.0;0.9976;10.0;9.4
2024-07-18T09:10:29.271741+UTC;7.6;5;0.079;3.21;0.11;2.6;0.57;918113005;0.46;49.0;0.9968;12.0;10.0
2024-07-18T09:10:29.271741+UTC;8.4;5;0.082;3.22;0.04;2.0;0.44;2895361694;0.56;22.0;0.9976;10.0;9.6
2024-07-18T09:10:29.271741+UTC;7.1;5;0.086;3.46;0.0;3.9;0.54;432368606;0.66;45.0;0.9976;17.0;9.5
2024-07-18T09:10:29.271741+UTC;8.4;5;0.082;3.22;0.04;2.0;0.44;2895361694;0.56;22.0;0.9976;10.0;9.6
2024-07-18T09:10:29.271741+UTC;8.9;5;0.094;3.1;0.24;2.85;0.53;4287392149;0.48;106.0;0.9982;35.0;9.2
2024-07-18T09:10:29.271741+UTC;7.6;5;0.084;3.21;0.08;2.7;0.59;1608115431;0.42;48.0;0.9968;15.0;10.0
2024-07-18T09:10:29.271741+UTC;7.1;5;0.053;2.94;0.3;2.2;1.62;658186419;0.31;127.0;0.9965;36.0;9.5
2024-07-18T09:10:29.271741+UTC;7.5;4;0.086;3.54;0.1;3.1;0.6;2167353720;1.115;12.0;0.9958;5.0;11.2
2024-07-18T09:10:29.271741+UTC;9.0;5;0.077;3.29;0.17;3.0;0.55;695179378;0.66;13.0;0.9976;5.0;10.4
2024-07-18T09:10:29.271741+UTC;8.1;6;0.084;3.43;0.09;2.8;0.72;467251816;0.72;49.0;0.9994;18.0;11.1
2024-07-18T09:10:29.271741+UTC;6.4;5;0.067;3.46;0.02;1.8;0.68;643021171;0.57;11.0;0.997;4.0;9.5
2024-07-18T09:10:29.271741+UTC;6.4;5;0.067;3.46;0.02;1.8;0.68;643021171;0.57;11.0;0.997;4.0;9.5
2024-07-18T09:10:29.271741+UTC;6.4;6;0.071;3.61;0.03;3.2;0.49;1948070218;0.865;58.0;0.995;27.0;12.7
2024-07-18T09:10:29.271741+UTC;9.5;5;0.387;3.17;0.66;2.3;0.67;90101724;0.55;37.0;0.9982;12.0;9.6
2024-07-18T09:10:29.271741+UTC;8.9;5;0.088;3.44;0.13;3.45;0.52;2284541345;0.875;14.0;0.9994;4.0;11.5
2024-07-18T09:10:29.271741+UTC;7.3;5;0.092;3.39;0.03;2.1;0.47;3812194568;0.835;19.0;0.9966;10.0;9.6
2024-07-18T09:10:29.271741+UTC;7.0;5;0.082;3.55;0.34;2.7;0.6;3647229786;0.45;72.0;0.998;16.0;9.5
2024-07-18T09:10:29.271741+UTC;7.7;5;0.075;3.48;0.2;2.0;0.62;2641233294;0.56;39.0;0.9987;9.0;9.3
2024-07-18T09:10:29.271741+UTC;7.7;5;0.112;3.26;0.1;2.1;0.5;183705681;0.965;22.0;0.9963;11.0;9.5
2024-07-18T09:10:29.271741+UTC;7.7;5;0.112;3.26;0.1;2.1;0.5;183705681;0.965;22.0;0.9963;11.0;9.5
2024-07-18T09:10:29.271741+UTC;8.2;6;0.093;3.5;0.0;2.5;0.65;3336166240;0.59;58.0;1.0002;19.0;9.3
2024-07-18T09:10:29.271741+UTC;9.0;5;0.092;3.1;0.23;2.8;0.56;2939768857;0.46;104.0;0.9983;28.0;9.2
2024-07-18T09:10:29.271741+UTC;9.0;5;0.088;3.35;0.0;2.4;0.6;809689057;0.69;38.0;0.999;19.0;9.3
2024-07-18T09:10:29.271741+UTC;8.3;6;0.075;3.45;0.29;4.2;0.68;373810701;0.76;16.0;0.9965;12.0;11.5
2024-07-18T09:10:29.271741+UTC;9.2;5;0.078;3.21;0.24;2.6;0.57;440445506;0.53;139.0;0.99788;28.0;9.5
2024-07-18T09:10:29.271741+UTC;6.5;5;0.065;3.46;0.0;1.9;0.65;2372558604;0.615;18.0;0.9972;9.0;9.2
2024-07-18T09:10:29.271741+UTC;11.6;5;0.096;3.13;0.58;2.8;0.53;994940802;0.41;101.0;1.00024;25.0;10.0
2024-07-18T09:10:29.271741+UTC;11.1;5;0.095;3.13;0.54;2.7;0.51;3346279197;0.39;101.0;1.0001;21.0;9.5
2024-07-18T09:10:29.271741+UTC;7.3;6;0.07;3.52;0.18;2.1;0.73;1837475018;0.51;28.0;0.99768;12.0;9.5
2024-07-18T09:10:29.271741+UTC;8.2;6;0.08;3.3;0.38;2.5;0.47;2107881084;0.34;57.0;0.9978;12.0;9.0
2024-07-18T09:10:29.271741+UTC;8.6;5;0.083;3.3;0.4;2.6;0.48;1694445368;0.33;68.0;0.99782;16.0;9.4
2024-07-18T09:10:29.271741+UTC;7.2;6;0.071;3.52;0.18;2.1;0.72;3671523018;0.5;31.0;0.99761;12.0;9.6
2024-07-18T09:10:29.271741+UTC;7.3;6;0.07;3.52;0.18;2.1;0.73;1837475018;0.51;28.0;0.99768;12.0;9.5
2024-07-18T09:10:29.271741+UTC;8.3;5;0.089;3.29;0.1;2.9;0.55;1877071361;0.65;40.0;0.99803;17.0;9.5
2024-07-18T09:10:29.271741+UTC;8.3;5;0.089;3.29;0.1;2.9;0.55;1877071361;0.65;40.0;0.99803;17.0;9.5
2024-07-18T09:10:29.271741+UTC;7.6;5;0.097;3.39;0.13;2.5;0.61;391847793;0.54;66.0;0.99785;24.0;9.4
2024-07-18T09:10:29.271741+UTC;8.3;5;0.089;3.29;0.1;2.9;0.55;1877071361;0.65;40.0;0.99803;17.0;9.5
2024-07-18T09:10:29.271741+UTC;7.8;6;0.415;3.09;0.68;1.7;1.06;1664387272;0.48;32.0;0.99656;14.0;9.1
2024-07-18T09:10:29.271741+UTC;7.8;6;0.058;3.51;0.07;1.9;0.43;2921793029;0.91;47.0;0.99525;22.0;10.7
2024-07-18T09:10:29.271741+UTC;6.3;6;0.057;3.6;0.01;2.0;0.46;2041287003;0.98;33.0;0.99488;15.0;11.2
2024-07-18T09:10:29.271741+UTC;8.1;5;0.084;3.25;0.0;2.2;0.5;2632694917;0.87;31.0;0.99656;10.0;9.8
2024-07-18T09:10:29.271741+UTC;8.1;5;0.084;3.25;0.0;2.2;0.5;2632694917;0.87;31.0;0.99656;10.0;9.8
2024-07-18T09:10:29.271741+UTC;8.8;5;0.092;3.19;0.21;2.5;0.52;926265768;0.42;88.0;0.99823;33.0;9.2
2024-07-18T09:10:29.271741+UTC;9.0;5;0.075;3.23;0.25;2.8;0.57;1286443476;0.58;104.0;0.99779;9.0;9.7
2024-07-18T09:10:29.271741+UTC;9.3;5;0.096;3.25;0.26;2.0;0.42;918633294;0.655;35.0;0.99738;5.0;9.6
2024-07-18T09:10:29.271741+UTC;8.8;6;0.069;3.31;0.0;1.7;0.53;3584881936;0.7;19.0;0.99701;8.0;10.0
2024-07-18T09:10:29.271741+UTC;9.3;5;0.096;3.25;0.26;2.0;0.42;918633294;0.655;35.0;0.99738;5.0;9.6
2024-07-18T09:10:29.271741+UTC;9.1;6;0.093;3.31;0.11;2.8;0.55;3751496850;0.68;44.0;0.99888;11.0;9.5
2024-07-18T09:10:29.271741+UTC;9.2;6;0.091;3.31;0.1;3.0;0.54;2396131801;0.67;48.0;0.99888;12.0;9.5
2024-07-18T09:10:29.271741+UTC;8.8;5;0.089;3.14;0.18;2.9;0.54;884269649;0.59;74.0;0.99738;12.0;9.4
2024-07-18T09:10:29.271741+UTC;7.5;5;0.103;3.45;0.32;2.7;0.62;2374362365;0.6;98.0;0.99938;13.0;9.5
2024-07-18T09:10:29.271741+UTC;7.1;6;0.082;3.55;0.02;2.3;0.53;2471288076;0.59;94.0;0.99744;24.0;9.7
2024-07-18T09:10:29.271741+UTC;7.9;5;0.076;3.39;0.01;1.9;0.54;2827360130;0.72;32.0;0.99668;7.0;9.6
2024-07-18T09:10:29.271741+UTC;7.1;6;0.082;3.55;0.02;2.3;0.53;2471288076;0.59;94.0;0.99744;24.0;9.7
2024-07-18T09:10:29.271741+UTC;9.4;5;0.082;3.28;0.26;2.4;0.55;2619646582;0.685;143.0;0.9978;23.0;9.4
2024-07-18T09:10:29.271741+UTC;9.5;5;0.082;3.27;0.27;2.3;0.55;2889861190;0.57;144.0;0.99782;23.0;9.4
2024-07-18T09:10:29.271741+UTC;7.9;6;0.157;3.3;0.29;1.8;0.92;2482438879;0.4;44.0;0.9973;1.0;9.5
