loaded_at;fixed acidity;quality;chlorides;pH;citric acid;residual sugar;sulphates;wine_id;volatile acidity;total sulfur dioxide;density;free sulfur dioxide;alcohol
2024-07-18T09:09:49.024145+UTC;6.3;6;0.052;3.23;0.33;6.9;0.46;3694295074;0.23;118.0;0.9938;23.0;10.4
2024-07-18T09:09:49.024145+UTC;6.3;6;0.05;3.24;0.3;2.0;0.47;3734123175;0.22;120.0;0.99204;23.0;10.4
2024-07-18T09:09:49.024145+UTC;6.4;5;0.04;3.14;0.18;15.0;0.5;3693547725;0.29;116.0;0.99736;21.0;9.2
2024-07-18T09:09:49.024145+UTC;6.4;5;0.04;3.14;0.18;15.0;0.5;3693547725;0.29;116.0;0.99736;21.0;9.2
2024-07-18T09:09:49.024145+UTC;7.5;5;0.03;3.05;0.3;1.2;0.68;2153027032;0.23;80.0;0.99192;27.0;10.5
2024-07-18T09:09:49.024145+UTC;6.4;5;0.04;3.14;0.18;15.0;0.5;3693547725;0.29;116.0;0.99736;21.0;9.2
2024-07-18T09:09:49.024145+UTC;5.7;7;0.041;3.27;0.36;1.8;0.98;1914824703;0.28;90.0;0.99002;38.0;11.9
2024-07-18T09:09:49.024145+UTC;6.5;6;0.042;3.08;0.24;10.8;0.4;303786430;0.26;130.0;0.996;47.0;10.1
2024-07-18T09:09:49.024145+UTC;6.4;6;0.034;3.1;0.29;3.9;0.59;4150093378;0.27;140.0;0.99237;62.0;11.1
2024-07-18T09:09:49.024145+UTC;5.9;7;0.037;3.13;0.29;4.2;0.74;986181250;0.22;144.0;0.99214;69.0;10.8
2024-07-18T09:09:49.024145+UTC;6.8;6;0.019;3.16;0.26;2.0;0.47;2755231644;0.26;72.0;0.99041;23.5;11.8
2024-07-18T09:09:49.024145+UTC;7.6;5;0.038;3.04;0.48;13.5;0.48;4084373512;0.36;116.0;0.9982;44.0;9.2
2024-07-18T09:09:49.024145+UTC;7.6;5;0.037;3.04;0.47;13.3;0.5;1256872161;0.35;116.0;0.99822;42.0;9.2
2024-07-18T09:09:49.024145+UTC;5.7;6;0.023;3.07;0.26;2.2;0.54;1901069199;0.18;95.0;0.9893;21.0;12.3
2024-07-18T09:09:49.024145+UTC;6.6;6;0.145;3.09;0.47;1.4;0.56;447577099;0.36;124.0;0.99274;26.0;10.1
2024-07-18T09:09:49.024145+UTC;5.9;6;0.04;3.25;0.2;1.6;0.45;3480875166;0.14;114.0;0.99105;26.0;11.4
2024-07-18T09:09:49.024145+UTC;5.5;6;0.044;3.19;0.19;2.2;0.43;3679259504;0.23;161.0;0.99209;39.0;10.4
2024-07-18T09:09:49.024145+UTC;6.7;6;0.053;3.2;0.26;14.8;0.35;318429113;0.11;95.0;0.99676;44.0;9.8
2024-07-18T09:09:49.024145+UTC;7.0;6;0.047;3.3;0.24;1.8;0.43;2676639543;0.24;91.0;0.99251;29.0;9.9
2024-07-18T09:09:49.024145+UTC;6.7;6;0.053;3.2;0.26;14.8;0.35;318429113;0.11;95.0;0.99676;44.0;9.8
2024-07-18T09:09:49.024145+UTC;5.3;4;0.036;3.48;0.1;1.3;0.54;1952621846;0.47;74.0;0.99082;11.0;11.2
2024-07-18T09:09:49.024145+UTC;7.5;5;0.058;3.15;0.24;9.9;0.46;1593584125;0.29;115.0;0.99567;25.0;10.9
2024-07-18T09:09:49.024145+UTC;6.0;5;0.051;3.15;0.26;5.1;0.41;748142618;0.33;119.0;0.99416;16.0;9.2
2024-07-18T09:09:49.024145+UTC;6.0;5;0.051;3.15;0.26;5.1;0.41;748142618;0.33;119.0;0.99416;16.0;9.2
2024-07-18T09:09:49.024145+UTC;5.8;5;0.033;2.96;0.23;1.5;0.35;3675931324;0.32;121.0;0.9887;39.0;12.0
2024-07-18T09:09:49.024145+UTC;5.8;6;0.034;2.96;0.23;1.5;0.34;704624233;0.3;121.0;0.98871;37.0;12.1
2024-07-18T09:09:49.024145+UTC;3.8;6;0.036;3.75;0.02;11.1;0.44;2814711162;0.31;114.0;0.99248;20.0;12.4
2024-07-18T09:09:49.024145+UTC;6.2;6;0.038;3.22;0.22;5.25;0.4;962900756;0.36;145.0;0.99184;44.0;11.2
2024-07-18T09:09:49.024145+UTC;6.0;7;0.042;3.32;0.27;2.3;0.41;3109585559;0.31;120.0;0.98952;19.0;12.7
2024-07-18T09:09:49.024145+UTC;6.9;6;0.036;3.26;0.54;7.9;0.47;1462810732;0.52;169.0;0.99267;23.0;12.2
2024-07-18T09:09:49.024145+UTC;7.0;6;0.036;3.26;0.05;8.0;0.46;4073685288;0.55;164.0;0.99269;19.0;12.2
2024-07-18T09:09:49.024145+UTC;5.8;6;0.042;3.23;0.16;1.4;0.37;3070368234;0.2;99.0;0.98912;44.0;12.2
2024-07-18T09:09:49.024145+UTC;6.2;6;0.038;3.22;0.22;5.25;0.4;962900756;0.36;145.0;0.99184;44.0;11.2
2024-07-18T09:09:49.024145+UTC;6.0;7;0.042;3.32;0.27;2.3;0.41;3109585559;0.31;120.0;0.98952;19.0;12.7
2024-07-18T09:09:49.024145+UTC;6.0;7;0.044;3.31;0.27;2.3;0.41;2628553167;0.29;117.0;0.9895;20.0;12.7
2024-07-18T09:09:49.024145+UTC;5.7;6;0.04;3.17;0.29;3.5;0.36;517174873;0.22;146.0;0.98999;27.0;12.1
2024-07-18T09:09:49.024145+UTC;7.1;5;0.045;3.11;0.23;13.7;0.53;3923414094;0.46;192.0;0.9981;44.0;9.4
2024-07-18T09:09:49.024145+UTC;6.6;6;0.041;3.07;0.3;9.9;0.5;2862229591;0.21;174.0;0.995;64.0;10.1
2024-07-18T09:09:49.024145+UTC;6.9;5;0.043;3.08;0.2;15.4;0.54;1619140370;0.42;201.0;0.99848;57.0;9.4
2024-07-18T09:09:49.024145+UTC;5.7;6;0.044;3.22;0.2;16.0;0.46;3750264527;0.22;113.0;0.99862;41.0;8.9
2024-07-18T09:09:49.024145+UTC;5.7;6;0.044;3.22;0.2;16.0;0.46;3750264527;0.22;113.0;0.99862;41.0;8.9
2024-07-18T09:09:49.024145+UTC;5.7;6;0.044;3.22;0.2;16.0;0.46;3750264527;0.22;113.0;0.99862;41.0;8.9
2024-07-18T09:09:49.024145+UTC;5.7;6;0.044;3.22;0.2;16.0;0.46;3750264527;0.22;113.0;0.99862;41.0;8.9
2024-07-18T09:09:49.024145+UTC;5.2;7;0.027;3.56;0.2;2.4;0.45;3215502738;0.31;117.0;0.98886;27.0;13.0
2024-07-18T09:09:49.024145+UTC;7.2;5;0.054;3.08;0.35;5.5;0.5;3331437083;0.22;183.0;0.99474;37.0;10.3
2024-07-18T09:09:49.024145+UTC;5.6;4;0.04;3.07;0.29;2.3;0.45;2608405068;0.18;47.0;0.99126;5.0;10.1
2024-07-18T09:09:49.024145+UTC;6.2;6;0.04;3.23;0.27;16.8;0.38;3819697610;0.24;129.0;0.99691;48.0;10.5
2024-07-18T09:09:49.024145+UTC;5.7;6;0.044;3.22;0.2;16.0;0.46;3750264527;0.22;113.0;0.99862;41.0;8.9
2024-07-18T09:09:49.024145+UTC;5.7;5;0.059;3.3;0.24;17.8;0.5;2996800492;0.26;124.0;0.99773;23.0;10.1
2024-07-18T09:09:49.024145+UTC;5.7;5;0.059;3.3;0.24;17.8;0.5;2996800492;0.26;124.0;0.99773;23.0;10.1
2024-07-18T09:09:49.024145+UTC;6.0;6;0.049;3.15;0.26;6.8;0.42;2491535504;0.2;93.0;0.9928;22.0;11.0
2024-07-18T09:09:49.024145+UTC;6.0;6;0.049;3.15;0.26;6.8;0.42;2491535504;0.2;93.0;0.9928;22.0;11.0
2024-07-18T09:09:49.024145+UTC;6.0;6;0.049;3.15;0.26;6.8;0.42;2491535504;0.2;93.0;0.9928;22.0;11.0
2024-07-18T09:09:49.024145+UTC;6.0;6;0.049;3.15;0.26;6.8;0.42;2491535504;0.2;93.0;0.9928;22.0;11.0
2024-07-18T09:09:49.024145+UTC;7.6;5;0.046;3.08;0.17;1.6;0.43;1424442046;0.28;117.0;0.99288;28.0;10.0
2024-07-18T09:09:49.024145+UTC;7.0;6;0.03;2.88;0.33;4.7;0.54;1906169295;0.2;76.0;0.99202;25.0;10.5
2024-07-18T09:09:49.024145+UTC;6.6;6;0.048;2.87;0.27;11.8;0.49;3838415270;0.26;112.0;0.99606;28.0;9.7
2024-07-18T09:09:49.024145+UTC;5.7;5;0.059;3.3;0.24;17.8;0.5;2996800492;0.26;124.0;0.99773;23.0;10.1
2024-07-18T09:09:49.024145+UTC;7.2;5;0.045;3.25;0.36;15.7;0.76;2925784160;0.21;183.0;0.99922;68.0;9.4
2024-07-18T09:09:49.024145+UTC;6.9;6;0.041;3.17;0.32;5.8;0.55;826670290;0.22;119.0;0.99296;20.0;11.2
2024-07-18T09:09:49.024145+UTC;7.2;5;0.045;3.25;0.36;15.7;0.76;2925784160;0.21;183.0;0.99922;68.0;9.4
2024-07-18T09:09:49.024145+UTC;7.4;5;0.046;3.1;0.28;9.0;0.55;2916756361;0.22;121.0;0.99468;22.0;10.8
2024-07-18T09:09:49.024145+UTC;7.2;5;0.045;3.25;0.36;15.7;0.76;2925784160;0.21;183.0;0.99922;68.0;9.4
2024-07-18T09:09:49.024145+UTC;6.9;6;0.041;3.17;0.32;5.8;0.55;826670290;0.22;119.0;0.99296;20.0;11.2
2024-07-18T09:09:49.024145+UTC;7.0;6;0.037;3.13;0.35;8.8;0.49;532624815;0.2;103.0;0.99388;31.0;11.0
2024-07-18T09:09:49.024145+UTC;5.6;6;0.038;3.44;0.0;10.2;0.46;134688788;0.26;111.0;0.99315;13.0;12.4
2024-07-18T09:09:49.024145+UTC;6.3;6;0.208;3.1;0.3;6.6;0.4;3313404680;0.28;154.0;0.99478;60.0;9.4
2024-07-18T09:09:49.024145+UTC;6.4;5;0.209;3.1;0.3;6.5;0.4;3762910324;0.29;156.0;0.99478;62.0;9.4
2024-07-18T09:09:49.024145+UTC;7.2;5;0.105;3.01;0.23;8.9;0.58;3153794858;0.34;155.0;0.99692;22.0;9.5
2024-07-18T09:09:49.024145+UTC;7.1;6;0.034;3.05;0.39;11.1;0.52;3100400260;0.39;204.0;0.99616;25.0;10.0
2024-07-18T09:09:49.024145+UTC;6.9;6;0.043;3.16;0.29;4.2;0.31;2704302099;0.26;114.0;0.9902;33.0;12.5
2024-07-18T09:09:49.024145+UTC;6.1;6;0.044;3.39;0.25;1.6;0.59;1983068873;0.24;115.0;0.9921;24.0;10.9
2024-07-18T09:09:49.024145+UTC;5.9;6;0.044;3.38;0.24;7.4;0.58;2053670540;0.25;113.0;0.99462;21.0;10.5
2024-07-18T09:09:49.024145+UTC;6.1;6;0.05;3.22;0.27;11.5;0.37;3106685713;0.24;133.0;0.99476;51.0;10.8
2024-07-18T09:09:49.024145+UTC;6.5;7;0.039;3.38;0.27;1.6;0.57;628636359;0.22;116.0;0.99178;36.0;11.0
2024-07-18T09:09:49.024145+UTC;6.2;6;0.036;3.33;0.29;2.0;0.61;1959529464;0.26;87.0;0.99081;16.0;11.8
2024-07-18T09:09:49.024145+UTC;6.6;6;0.038;3.36;0.25;4.8;0.71;2218457847;0.34;121.0;0.99198;16.0;12.6
2024-07-18T09:09:49.024145+UTC;5.6;6;0.054;3.17;0.24;9.8;0.39;1933609808;0.225;140.0;0.99545;59.0;10.2
2024-07-18T09:09:49.024145+UTC;7.1;5;0.046;3.12;0.28;1.9;0.31;3154809225;0.23;103.0;0.98997;33.0;12.0
2024-07-18T09:09:49.024145+UTC;6.9;6;0.043;3.16;0.29;4.2;0.31;2704302099;0.26;114.0;0.9902;33.0;12.5
2024-07-18T09:09:49.024145+UTC;6.4;6;0.04;3.32;0.3;1.6;0.65;2832639131;0.27;86.0;0.99089;19.0;11.5
2024-07-18T09:09:49.024145+UTC;6.3;7;0.035;3.2;0.22;7.3;0.39;2284477966;0.41;117.0;0.99172;23.0;11.94
2024-07-18T09:09:49.024145+UTC;6.7;7;0.035;3.12;0.24;5.4;0.44;1990363751;0.41;115.0;0.9901;33.0;12.8933333333333
2024-07-18T09:09:49.024145+UTC;7.2;5;0.086;3.13;0.2;10.4;0.4;1826280138;0.585;94.0;0.99681;17.0;9.4
2024-07-18T09:09:49.024145+UTC;6.7;7;0.038;3.0;0.26;1.9;0.47;674117646;0.34;138.0;0.9893;58.0;12.2
2024-07-18T09:09:49.024145+UTC;6.3;7;0.035;3.2;0.22;7.3;0.39;2284477966;0.41;117.0;0.99172;23.0;11.94
2024-07-18T09:09:49.024145+UTC;6.7;7;0.035;3.12;0.24;5.4;0.44;1990363751;0.41;115.0;0.9901;33.0;12.8933333333333
2024-07-18T09:09:49.024145+UTC;6.4;5;0.056;3.16;0.35;7.7;0.5;508859321;0.26;191.0;0.99527;45.0;9.5
2024-07-18T09:09:49.024145+UTC;6.3;6;0.036;3.0;0.22;11.5;0.33;3330913406;0.28;150.0;0.99445;27.0;10.6
2024-07-18T09:09:49.024145+UTC;7.4;7;0.042;3.04;0.33;1.2;0.68;3942239949;0.16;121.0;0.99198;47.0;10.5
2024-07-18T09:09:49.024145+UTC;8.4;6;0.037;2.89;0.3;2.2;0.3;2490412016;0.27;129.0;0.99085;36.0;11.4666666666667
2024-07-18T09:09:49.024145+UTC;5.9;6;0.043;3.4;0.28;1.0;0.41;4052986650;0.2;100.0;0.99033;45.0;11.4
2024-07-18T09:09:49.024145+UTC;6.4;5;0.054;3.12;0.26;8.2;0.5;1320107654;0.24;182.0;0.99538;47.0;9.5
2024-07-18T09:09:49.024145+UTC;7.4;5;0.052;3.11;0.34;8.3;0.52;3159370678;0.38;168.0;0.99627;44.0;9.2
2024-07-18T09:09:49.024145+UTC;6.4;5;0.054;3.12;0.26;8.2;0.5;1320107654;0.24;182.0;0.99538;47.0;9.5
2024-07-18T09:09:49.024145+UTC;6.4;5;0.043;3.23;0.19;9.3;0.53;1728440745;0.42;145.0;0.99433;28.0;10.98
2024-07-18T09:09:49.024145+UTC;6.4;5;0.054;3.12;0.26;8.1;0.49;370881262;0.23;181.0;0.9954;47.0;9.4
2024-07-18T09:09:49.024145+UTC;6.4;5;0.054;3.12;0.26;8.2;0.5;1320107654;0.24;182.0;0.99538;47.0;9.5
2024-07-18T09:09:49.024145+UTC;7.4;5;0.052;3.11;0.34;8.3;0.52;3159370678;0.38;168.0;0.99627;44.0;9.2
2024-07-18T09:09:49.024145+UTC;7.3;8;0.057;2.94;0.27;13.9;0.41;424323634;0.19;155.0;0.99807;45.0;8.8
2024-07-18T09:09:49.024145+UTC;7.3;8;0.057;2.94;0.27;13.9;0.41;424323634;0.19;155.0;0.99807;45.0;8.8
2024-07-18T09:09:49.024145+UTC;7.3;8;0.057;2.94;0.27;13.9;0.41;424323634;0.19;155.0;0.99807;45.0;8.8
2024-07-18T09:09:49.024145+UTC;7.3;8;0.057;2.94;0.27;13.9;0.41;424323634;0.19;155.0;0.99807;45.0;8.8
2024-07-18T09:09:49.024145+UTC;7.3;8;0.057;2.94;0.27;13.9;0.41;424323634;0.19;155.0;0.99807;45.0;8.8
2024-07-18T09:09:49.024145+UTC;7.3;8;0.057;2.94;0.27;13.9;0.41;424323634;0.19;155.0;0.99807;45.0;8.8
2024-07-18T09:09:49.024145+UTC;7.3;8;0.057;2.94;0.27;13.9;0.41;424323634;0.19;155.0;0.99807;45.0;8.8
2024-07-18T09:09:49.024145+UTC;6.8;8;0.044;3.23;0.29;2.0;0.64;626388686;0.24;96.0;0.99232;15.0;10.4
2024-07-18T09:09:49.024145+UTC;7.3;8;0.057;2.94;0.27;13.9;0.41;424323634;0.19;155.0;0.99807;45.0;8.8
2024-07-18T09:09:49.024145+UTC;7.4;6;0.054;3.04;0.52;15.7;0.62;2195047501;0.27;139.0;0.99788;36.0;10.0333333333333
2024-07-18T09:09:49.024145+UTC;5.7;6;0.052;3.44;0.35;1.2;0.69;2349266500;0.28;141.0;0.99108;39.0;11.3
2024-07-18T09:09:49.024145+UTC;5.8;6;0.024;3.37;0.25;1.5;0.58;2843479524;0.22;109.0;0.99234;21.0;10.4
2024-07-18T09:09:49.024145+UTC;6.7;6;0.176;2.96;0.69;1.2;0.43;3502104291;0.27;106.0;0.99288;36.0;9.2
2024-07-18T09:09:49.024145+UTC;7.1;6;0.034;3.11;0.35;3.2;0.54;3784105617;0.2;107.0;0.99195;21.0;11.1
2024-07-18T09:09:49.024145+UTC;6.7;6;0.176;2.96;0.69;1.2;0.43;3502104291;0.27;106.0;0.99288;36.0;9.2
2024-07-18T09:09:49.024145+UTC;7.1;7;0.034;3.03;0.3;2.6;0.56;3189262011;0.23;148.0;0.99121;62.0;11.3
2024-07-18T09:09:49.024145+UTC;7.6;6;0.042;2.98;0.52;13.2;0.47;2700994073;0.31;148.0;0.99839;61.0;9.1
2024-07-18T09:09:49.024145+UTC;7.2;5;0.108;2.96;0.28;10.4;0.57;3668273864;0.34;187.0;0.99738;43.0;9.4
2024-07-18T09:09:49.024145+UTC;7.0;6;0.015;2.82;0.25;5.7;0.59;4279467283;0.36;73.0;0.98963;14.0;13.2
2024-07-18T09:09:49.024145+UTC;6.4;6;0.039;3.22;0.28;2.5;0.38;964269262;0.31;137.0;0.98946;34.0;12.7
2024-07-18T09:09:49.024145+UTC;7.3;5;0.054;3.18;0.35;1.6;0.47;1212599514;0.28;148.0;0.99178;31.0;10.7
2024-07-18T09:09:49.024145+UTC;7.4;6;0.064;3.11;0.3;1.4;0.42;3126136699;0.16;166.0;0.99136;34.0;11.4333333333333
2024-07-18T09:09:49.024145+UTC;6.4;6;0.049;3.27;0.27;7.4;0.45;55893721;0.31;169.0;0.99323;48.0;11.1
2024-07-18T09:09:49.024145+UTC;6.4;6;0.039;3.22;0.28;2.5;0.38;964269262;0.31;137.0;0.98946;34.0;12.7
2024-07-18T09:09:49.024145+UTC;6.2;5;0.046;3.25;0.29;5.6;0.51;1556620890;0.29;178.0;0.99313;35.0;10.5333333333333
2024-07-18T09:09:49.024145+UTC;5.9;6;0.04;3.31;0.34;3.6;0.52;978626511;0.28;194.0;0.9912;50.0;11.6
2024-07-18T09:09:49.024145+UTC;6.5;5;0.05;3.18;0.2;7.5;0.48;2275687282;0.23;179.0;0.99504;44.0;9.53333333333333
2024-07-18T09:09:49.024145+UTC;7.2;6;0.062;3.17;0.2;5.8;0.44;727746437;0.34;203.0;0.99461;52.0;9.8
2024-07-18T09:09:49.024145+UTC;7.3;5;0.054;3.18;0.35;1.6;0.47;1212599514;0.28;148.0;0.99178;31.0;10.7
2024-07-18T09:09:49.024145+UTC;6.5;6;0.039;3.22;0.33;1.5;0.65;2575099542;0.2;110.0;0.99008;36.0;12.0
2024-07-18T09:09:49.024145+UTC;6.2;6;0.039;3.12;0.27;2.9;0.37;2444484755;0.24;123.0;0.98959;30.0;12.8
2024-07-18T09:09:49.024145+UTC;7.1;5;0.048;3.14;0.25;11.2;0.4;2500386239;0.31;136.0;0.99663;32.0;9.5
2024-07-18T09:09:49.024145+UTC;6.4;6;0.041;2.99;0.21;9.65;0.34;989129656;0.29;119.0;0.99334;36.0;10.9333333333333
2024-07-18T09:09:49.024145+UTC;6.3;5;0.063;2.86;0.33;10.1;0.41;776335766;0.19;133.0;0.99561;63.0;9.1
2024-07-18T09:09:49.024145+UTC;5.9;6;0.035;3.26;0.28;3.2;0.42;977390185;0.29;117.0;0.98959;16.0;12.6
2024-07-18T09:09:49.024145+UTC;7.1;5;0.048;3.14;0.25;11.2;0.4;2500386239;0.31;136.0;0.99663;32.0;9.5
2024-07-18T09:09:49.024145+UTC;6.5;6;0.041;2.98;0.28;11.45;0.3;35865006;0.3;109.0;0.99418;29.0;10.9
2024-07-18T09:09:49.024145+UTC;6.4;6;0.041;2.99;0.21;9.65;0.34;989129656;0.29;119.0;0.99334;36.0;10.9333333333333
2024-07-18T09:09:49.024145+UTC;6.5;5;0.096;3.02;0.19;4.5;0.44;1816874617;0.22;115.0;0.9937;16.0;9.6
2024-07-18T09:09:49.024145+UTC;7.0;5;0.053;3.18;0.28;2.7;0.56;2504624225;0.23;92.0;0.99372;16.0;9.3
2024-07-18T09:09:49.024145+UTC;7.1;6;0.038;3.05;0.23;3.5;0.37;1356743110;0.23;112.0;0.99157;23.0;11.3666666666667
2024-07-18T09:09:49.024145+UTC;6.1;6;0.043;3.14;0.28;1.7;0.44;523473168;0.26;98.0;0.98918;24.0;12.5
2024-07-18T09:09:49.024145+UTC;6.4;5;0.051;3.16;0.21;2.1;0.5;1045087599;0.35;171.0;0.9932;46.0;9.5
2024-07-18T09:09:49.024145+UTC;6.0;6;0.041;3.22;0.32;4.8;0.54;647579589;0.32;186.0;0.99235;40.0;11.0
2024-07-18T09:09:49.024145+UTC;6.1;5;0.042;3.02;0.21;5.0;0.53;2719007154;0.34;133.0;0.99373;17.0;9.4
2024-07-18T09:09:49.024145+UTC;6.5;6;0.035;3.21;0.27;2.6;0.76;2541174088;0.13;76.0;0.9914;32.0;11.3333333333333
2024-07-18T09:09:49.024145+UTC;6.5;5;0.041;2.94;0.2;6.6;0.51;2827425219;0.315;126.0;0.99494;9.0;8.8
2024-07-18T09:09:49.024145+UTC;6.1;5;0.042;3.02;0.21;5.0;0.53;2719007154;0.34;133.0;0.99373;17.0;9.4
2024-07-18T09:09:49.024145+UTC;5.7;6;0.05;3.31;0.29;7.3;0.5;27668140;0.31;143.0;0.99332;33.0;11.0666666666667
2024-07-18T09:09:49.024145+UTC;6.4;6;0.058;3.22;0.27;5.0;0.49;3465904729;0.3;151.0;0.99198;27.0;12.2
2024-07-18T09:09:49.024145+UTC;7.0;6;0.041;3.2;0.26;1.7;0.53;1066737771;0.24;110.0;0.99142;31.0;11.0
2024-07-18T09:09:49.024145+UTC;6.5;6;0.035;3.21;0.27;2.6;0.76;2541174088;0.13;76.0;0.9914;32.0;11.3333333333333
2024-07-18T09:09:49.024145+UTC;6.4;5;0.05;3.23;0.21;8.2;0.48;3268627001;0.26;182.0;0.99542;51.0;9.5
2024-07-18T09:09:49.024145+UTC;6.4;5;0.05;3.23;0.21;8.2;0.48;3268627001;0.26;182.0;0.99542;51.0;9.5
2024-07-18T09:09:49.024145+UTC;6.0;6;0.043;3.28;0.31;5.0;0.52;1785055895;0.27;170.0;0.9924;54.0;11.0
2024-07-18T09:09:49.024145+UTC;7.1;6;0.039;3.11;0.33;1.2;0.75;1211275905;0.21;97.0;0.99112;34.0;11.2
2024-07-18T09:09:49.024145+UTC;6.7;6;0.036;3.08;0.29;7.1;0.36;3781539901;0.26;100.0;0.99534;28.0;9.3
2024-07-18T09:09:49.024145+UTC;6.3;4;0.04;3.05;0.22;9.5;0.31;199571666;0.28;111.0;0.99338;30.0;10.8
2024-07-18T09:09:49.024145+UTC;6.2;5;0.057;3.14;0.44;15.8;0.51;4075411286;0.25;167.0;0.99804;39.0;9.2
2024-07-18T09:09:49.024145+UTC;7.3;5;0.048;3.25;0.37;15.5;0.77;3145846607;0.22;203.0;0.99899;70.0;9.4
2024-07-18T09:09:49.024145+UTC;6.2;5;0.057;3.14;0.44;15.8;0.51;4075411286;0.25;167.0;0.99804;39.0;9.2
2024-07-18T09:09:49.024145+UTC;6.4;6;0.047;3.25;0.28;17.05;0.35;919973006;0.18;139.0;0.99724;53.0;10.5
2024-07-18T09:09:49.024145+UTC;6.3;6;0.046;3.26;0.26;12.7;0.35;3279007113;0.2;143.0;0.99526;60.0;10.8
2024-07-18T09:09:49.024145+UTC;6.6;5;0.051;3.1;0.22;12.3;0.67;4099730065;0.24;146.0;0.99676;35.0;9.4
2024-07-18T09:09:49.024145+UTC;7.4;5;0.053;3.11;0.26;11.8;0.6;4079578164;0.27;173.0;0.99699;55.0;9.8
2024-07-18T09:09:49.024145+UTC;7.4;5;0.053;3.11;0.26;11.8;0.6;4079578164;0.27;173.0;0.99699;55.0;9.8
2024-07-18T09:09:49.024145+UTC;7.4;5;0.053;3.11;0.26;11.8;0.6;4079578164;0.27;173.0;0.99699;55.0;9.8
2024-07-18T09:09:49.024145+UTC;6.6;5;0.051;3.1;0.22;12.3;0.67;4099730065;0.24;146.0;0.99676;35.0;9.4
2024-07-18T09:09:49.024145+UTC;7.4;5;0.053;3.11;0.26;11.8;0.6;4079578164;0.27;173.0;0.99699;55.0;9.8
2024-07-18T09:09:49.024145+UTC;7.1;6;0.041;3.02;0.29;13.6;0.96;3536172724;0.38;137.0;0.99461;30.0;12.1
2024-07-18T09:09:49.024145+UTC;6.8;6;0.043;3.17;0.26;5.2;0.41;3345641350;0.43;176.0;0.99116;40.0;12.3
2024-07-18T09:09:49.024145+UTC;5.2;5;0.066;3.19;0.46;6.2;0.42;146083348;0.22;187.0;0.99362;41.0;9.73333333333333
2024-07-18T09:09:49.024145+UTC;5.9;5;0.044;3.21;0.16;7.9;0.36;814530320;0.29;197.0;0.99512;48.0;9.4
2024-07-18T09:09:49.024145+UTC;5.9;5;0.044;3.21;0.16;7.9;0.36;814530320;0.29;197.0;0.99512;48.0;9.4
2024-07-18T09:09:49.024145+UTC;6.3;7;0.037;3.17;0.29;3.3;0.36;3867461144;0.29;140.0;0.9895;32.0;12.8
2024-07-18T09:09:49.024145+UTC;6.3;6;0.046;2.92;0.32;2.8;0.47;3736890107;0.19;80.0;0.99043;18.0;11.05
2024-07-18T09:09:49.024145+UTC;5.7;5;0.044;3.21;0.16;7.9;0.36;697487879;0.29;197.0;0.99512;48.0;9.4
2024-07-18T09:09:49.024145+UTC;6.3;7;0.037;3.17;0.29;3.3;0.36;3867461144;0.29;140.0;0.9895;32.0;12.8
2024-07-18T09:09:49.024145+UTC;5.7;5;0.069;3.11;0.47;6.3;0.46;2415244261;0.24;182.0;0.99391;35.0;9.73333333333333
2024-07-18T09:09:49.024145+UTC;5.8;7;0.039;3.23;0.38;4.9;0.58;4237123389;0.3;86.0;0.98963;22.0;13.1
2024-07-18T09:09:49.024145+UTC;7.1;7;0.041;3.04;0.27;10.4;0.52;3615014673;0.27;114.0;0.99335;26.0;11.5
2024-07-18T09:09:49.024145+UTC;5.8;7;0.039;3.23;0.38;4.9;0.58;4237123389;0.3;86.0;0.98963;22.0;13.1
2024-07-18T09:09:49.024145+UTC;7.1;7;0.041;3.04;0.27;10.4;0.52;3615014673;0.27;114.0;0.99335;26.0;11.5
2024-07-18T09:09:49.024145+UTC;6.3;5;0.061;3.08;0.22;16.0;0.5;2723209983;0.305;141.0;0.99824;26.0;9.1
2024-07-18T09:09:49.024145+UTC;5.7;5;0.069;3.11;0.47;6.3;0.46;2437402625;0.24;182.0;0.99391;35.0;9.75
2024-07-18T09:09:49.024145+UTC;6.2;6;0.04;3.19;0.28;2.2;0.48;699943117;0.22;125.0;0.9917;24.0;10.5
2024-07-18T09:09:49.024145+UTC;6.6;6;0.047;3.08;0.23;17.3;0.46;2146487760;0.22;118.0;0.99906;37.0;8.8
2024-07-18T09:09:49.024145+UTC;6.6;6;0.047;3.08;0.23;17.3;0.46;2146487760;0.22;118.0;0.99906;37.0;8.8
2024-07-18T09:09:49.024145+UTC;6.6;6;0.047;3.08;0.23;17.3;0.46;2146487760;0.22;118.0;0.99906;37.0;8.8
2024-07-18T09:09:49.024145+UTC;6.6;6;0.047;3.08;0.23;17.3;0.46;2146487760;0.22;118.0;0.99906;37.0;8.8
2024-07-18T09:09:49.024145+UTC;6.2;6;0.04;3.19;0.28;2.2;0.48;699943117;0.22;125.0;0.9917;24.0;10.5
2024-07-18T09:09:49.024145+UTC;6.2;6;0.04;3.19;0.28;2.2;0.48;699943117;0.22;125.0;0.9917;24.0;10.5
2024-07-18T09:09:49.024145+UTC;6.6;6;0.047;3.08;0.23;17.3;0.46;2146487760;0.22;118.0;0.99906;37.0;8.8
2024-07-18T09:09:49.024145+UTC;6.1;6;0.045;3.22;0.5;6.6;0.49;722147360;0.22;122.0;0.99415;30.0;9.9
